EC,rxn_ID,reaction
3.6.3.5,rxn09388,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00034[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00034[1]
3.6.3.5,rxn09389,(1) cpd00034[0] <=> (1) cpd00034[1]
1.17.7.1,rxn28796,(1) cpd00001[0] + (1) cpd08615[0] + (2) cpd27757[0] <=> (1) cpd08301[0] + (2) cpd28082[0]
1.17.7.1,rxn28797,(1) cpd00001[0] + (1) cpd00226[0] <=> (1) cpd00309[0]
2.7.7.59,rxn28794,(1) cpd00062[0] + (1) cpd29531[0] <=> (1) cpd00012[0] + (1) cpd29615[0]
2.7.7.59,rxn28795,(1) cpd29615[0] <=> (1) cpd00091[0] + (1) cpd29531[0]
2.7.7.59,rxn28792,(1) cpd11574[0] + (1) cpd29111[0] <=> (1) cpd29115[0]
2.7.7.59,rxn28793,(1) cpd03453[0] <=> (1) cpd03453[1]
2.7.7.59,rxn28790,(1) cpd00075[0] + (6) cpd12713[0] <=> (2) cpd00001[0] + (1) cpd19013[0]
2.7.7.59,rxn28791,(1) cpd23586[0] + (1) cpd29164[0] <=> (1) cpd29182[0]
2.7.7.59,rxn24622,(1) cpd24811[0] <=> (1) cpd00001[0] + (1) cpd24812[0]
2.7.7.59,rxn24623,(1) cpd00001[0] + (1) cpd00022[0] + (1) cpd15886[0] <=> (1) cpd00010[0] + (1) cpd24813[0]
2.7.7.59,rxn24620,(1) cpd24809[0] <=> (1) cpd00001[0] + (1) cpd24810[0]
2.7.7.59,rxn24621,(1) cpd24810[0] <=> (1) cpd24811[0]
2.7.7.59,rxn24626,(1) cpd24815[0] <=> (1) cpd00001[0] + (1) cpd24816[0]
2.7.7.59,rxn24627,(1) cpd00002[0] + (1) cpd24812[0] + (1) cpd27640[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd24817[0] + (1) cpd27638[0]
2.7.7.59,rxn24624,(1) cpd00011[0] + (1) cpd24813[0] <=> (1) cpd00001[0] + (1) cpd24814[0]
2.7.7.59,rxn24625,(1) cpd24814[0] <=> (1) cpd24815[0]
2.7.7.59,rxn09658,(1) cpd00076[1] <=> (1) cpd00076[0]
2.7.7.59,rxn09659,(1) cpd00558[1] <=> (1) cpd00558[0]
2.7.7.59,rxn09652,(1) cpd00309[1] <=> (1) cpd00309[0]
2.7.7.59,rxn09653,(1) cpd00073[1] <=> (1) cpd00073[0]
2.7.7.59,rxn09650,(1) cpd00154[1] <=> (1) cpd00154[0]
2.7.7.59,rxn09651,(1) cpd00306[1] <=> (1) cpd00306[0]
2.7.7.59,rxn09656,(1) cpd00151[0] <=> (1) cpd00151[1]
2.7.7.59,rxn09657,(1) cpd00305[1] <=> (1) cpd00305[0]
2.7.7.59,rxn09654,(1) cpd03847[1] <=> (1) cpd03847[0]
2.7.7.59,rxn09655,(1) cpd00794[1] <=> (1) cpd00794[0]
1.1.1.71,rxn36289,(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd25399[0]
1.1.1.71,rxn36288,(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd25399[0]
1.1.1.71,rxn36283,(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd19490[0]
1.1.1.71,rxn36282,(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd19490[0]
1.1.1.71,rxn36281,(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd25399[0]
1.1.1.71,rxn36280,(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd25399[0]
1.1.1.71,rxn36287,(1) cpd00003[0] + (1) cpd19489[0] <=> (1) cpd00004[0] + (1) cpd19488[0]
1.1.1.71,rxn36286,(1) cpd00006[0] + (1) cpd19489[0] <=> (1) cpd00005[0] + (1) cpd19488[0]
1.1.1.71,rxn36285,(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd19488[0]
1.1.1.71,rxn36284,(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd19488[0]
1.3.1.10,rxn08387,(1) cpd00005[0] + (1) cpd15569[0] <=> (1) cpd00006[0] + (1) cpd15415[0]
1.3.1.9,rxn08386,(1) cpd00004[0] + (1) cpd15569[0] <=> (1) cpd00003[0] + (1) cpd15415[0]
2.7.1.-,rxn08380,(1) cpd00002[0] + (1) cpd03738[0] <=> (1) cpd00008[0] + (1) cpd08289[0]
1.1.1.71,rxn36131,(1) cpd00006[0] + (1) cpd05299[0] <=> (1) cpd00005[0] + (1) cpd25299[0]
1.1.1.71,rxn36130,(1) cpd00003[0] + (1) cpd05299[0] <=> (1) cpd00004[0] + (1) cpd25298[0]
1.1.1.71,rxn36133,(1) cpd00006[0] + (1) cpd05299[0] <=> (1) cpd00005[0] + (1) cpd25302[0]
1.1.1.71,rxn36132,(1) cpd00003[0] + (1) cpd05299[0] <=> (1) cpd00004[0] + (1) cpd25299[0]
1.1.1.71,rxn36135,(1) cpd00006[0] + (1) cpd24934[0] <=> (1) cpd00005[0] + (1) cpd24942[0]
1.1.1.71,rxn36134,(1) cpd00003[0] + (1) cpd05299[0] <=> (1) cpd00004[0] + (1) cpd25302[0]
1.1.1.71,rxn36137,(1) cpd00006[0] + (1) cpd24935[0] <=> (1) cpd00005[0] + (1) cpd15642[0]
1.1.1.71,rxn36136,(1) cpd00003[0] + (1) cpd24934[0] <=> (1) cpd00004[0] + (1) cpd24942[0]
1.1.1.71,rxn36139,(1) cpd00006[0] + (1) cpd24936[0] <=> (1) cpd00005[0] + (1) cpd24943[0]
1.1.1.71,rxn36138,(1) cpd00003[0] + (1) cpd24935[0] <=> (1) cpd00004[0] + (1) cpd15642[0]
1.1.1.71,rxn23078,(2) cpd12713[0] + (1) cpd27797[0] <=> (1) cpd27796[0]
1.14.11.-,rxn23079,(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd23962[0] <=> (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd23964[0]
1.7.9.-,rxn23072,(1) cpd00001[0] + (1) cpd00659[0] + (2) cpd27748[0] <=> (2) cpd00418[0] + (1) cpd28072[0]
1.7.9.-,rxn23073,(1) cpd00001[0] + (1) cpd00659[0] + (2) cpd27748[0] <=> (2) cpd00418[0] + (1) cpd28072[0]
1.1.1.102,rxn23070,(1) cpd00006[0] + (1) cpd23959[0] <=> (1) cpd00005[0] + (1) cpd23958[0]
1.1.1.102,rxn23071,(1) cpd00006[0] + (1) cpd23959[0] <=> (1) cpd00005[0] + (1) cpd23958[0]
1.1.1.102,rxn23076,(1) cpd00001[0] + (1) cpd00202[0] <=> (1) cpd00012[0] + (1) cpd23961[0]
1.1.1.102,rxn23077,(1) cpd12713[0] + (1) cpd27746[0] <=> (1) cpd27884[0]
1.1.1.102,rxn23074,(1) cpd00006[0] + (1) cpd23960[0] <=> (1) cpd00005[0] + (1) cpd01879[0]
1.1.1.102,rxn23075,(1) cpd00006[0] + (1) cpd23960[0] <=> (1) cpd00005[0] + (1) cpd01879[0]
2.7.1.-,rxn22309,(1) cpd00002[0] + (1) cpd23662[0] <=> (1) cpd00008[0] + (1) cpd23663[0]
2.7.1.-,rxn22308,(1) cpd00002[0] + (1) cpd27964[0] <=> (1) cpd00008[0] + (1) cpd27973[0]
1.1.1.115,rxn05928,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00105[0] <=> (1) cpd00005[0] + (1) cpd11932[0]
3.2.1.23,rxn05929,(1) cpd00001[0] <=> (1) cpd00108[0]
1.14.12.13,rxn05924,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd01574[0] <=> (1) cpd00003[0] + (1) cpd00011[0] + (1) cpd00077[0] + (1) cpd00099[0]
1.1.99.22,rxn05925,(1) cpd00100[0] + (1) cpd11609[0] <=> (1) cpd00157[0] + (1) cpd11610[0]
1.1.99.22,rxn22301,(1) cpd14598[0] <=> (1) cpd23649[0]
1.1.99.22,rxn22300,(1) cpd19943[0] + (1) cpd27651[0] <=> (1) cpd09148[0] + (1) cpd27685[0]
2.7.1.171,rxn22307,(1) cpd00002[0] + (1) cpd27965[0] <=> (1) cpd00008[0] + (1) cpd27974[0]
2.7.1.-,rxn22306,(1) cpd00002[0] + (1) cpd27977[0] <=> (1) cpd00008[0] + (1) cpd27975[0]
4.5.1.2,rxn05922,(1) cpd00001[0] + (1) cpd01713[0] <=> (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd00099[0]
2.5.1.-,rxn22304,(1) cpd23650[0] <=> (1) cpd05514[0]
1.3.99.1,rxn08528,(1) cpd00106[0] + (1) cpd15353[0] <=> (1) cpd00036[0] + (1) cpd15352[0]
1.3.99.1,rxn33509,(1) cpd02113[0] <=> (1) cpd02113[1]
1.3.99.1,rxn33508,(1) cpd00120[0] <=> (1) cpd00120[1]
4.4.1.1,rxn33507,(1) cpd00001[0] + (1) cpd00424[0] <=> (1) cpd00013[0] + (1) cpd00084[0] + (1) cpd00094[0]
4.4.1.1,rxn33506,(1) cpd01122[0] <=> (1) cpd01122[1]
1.5.1.30|1.5.1.41,rxn08521,(1) cpd00004[0] + (1) cpd00220[0] <=> (1) cpd00003[0] + (1) cpd00739[0]
1.5.1.30|1.5.1.41,rxn33504,(1) cpd01122[0] <=> (1) cpd01122[1]
1.3.99.1,rxn08527,(1) cpd00106[0] + (1) cpd15499[0] <=> (1) cpd00036[0] + (1) cpd15500[0]
1.3.99.1,rxn08526,(1) cpd00047[0] <=> (1) cpd00047[1]
1.3.99.1,rxn08525,(1) cpd00047[0] <=> (1) cpd00047[1]
1.3.99.1,rxn08524,(1) cpd00047[1] <=> (1) cpd00047[0]
1.3.99.1,rxn32729,(1) cpd03049[0] <=> (1) cpd03049[1]
1.11.1.20,rxn22405,(1) cpd00336[0] + (1) cpd28060[0] <=> (1) cpd00488[0] + (1) cpd27735[0]
1.11.1.20,rxn31564,(1) cpd00022[0] <=> (1) cpd00022[1]
2.5.1.21,rxn38678,(1) cpd00004[0] + (1) cpd02169[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00559[0]
1.14.13.132|1.14.99.7,rxn38679,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00559[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00776[0]
5.3.3.5,rxn38674,(1) cpd00877[0] <=> (1) cpd02398[0]
5.3.3.5,rxn38675,(1) cpd00877[0] <=> (1) cpd02398[0]
2.5.1.21,rxn38676,(1) cpd02169[0] + (1) cpd27640[0] <=> (1) cpd00012[0] + (1) cpd00559[0] + (1) cpd27638[0]
2.5.1.21,rxn38677,(1) cpd00005[0] + (1) cpd02169[0] <=> (1) cpd00006[0] + (1) cpd00012[0] + (1) cpd00559[0]
2.6.1.58,rxn38670,(1) cpd00020[0] + (1) cpd00069[0] <=> (1) cpd00035[0] + (1) cpd00868[0]
2.7.1.91,rxn38671,(1) cpd00002[0] + (1) cpd08926[0] <=> (1) cpd00008[0] + (1) cpd27794[0]
6.1.1|6.1.1.-,rxn38672,(1) cpd00002[0] + (1) cpd00041[0] + (1) cpd22284[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd27374[0]
1.11.1.6,rxn38673,(1) cpd00025[0] + (1) cpd00363[0] <=> (2) cpd00001[0] + (1) cpd00071[0]
1.11.1.6,rxn32722,(1) cpd00007[0] <=> (1) cpd00007[1]
2.7.1.68,rxn32723,(1) cpd00002[0] + (1) cpd11837[0] <=> (1) cpd00008[0] + (1) cpd12582[0]
2.7.1.68,rxn30850,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08670[0] <=> (1) cpd00006[0] + (1) cpd08671[0]
2.7.1.68,rxn30851,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00717[0] <=> (1) cpd00006[0] + (1) cpd01135[0]
2.7.1.158,rxn03519,(1) cpd00008[0] + (1) cpd00885[0] <=> (1) cpd00002[0] + (1) cpd00943[0]
2.7.1.158,rxn03518,(1) cpd00007[0] + (1) cpd03871[0] <=> (1) cpd00025[0] + (1) cpd03872[0]
2.7.1.158,rxn30854,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08629[0] <=> (1) cpd00006[0] + (1) cpd08630[0]
2.7.1.158,rxn30855,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08630[0] <=> (1) cpd00006[0] + (1) cpd08631[0]
2.7.1.158,rxn30856,(1) cpd00083[0] + (1) cpd24556[0] <=> (1) cpd00031[0] + (1) cpd28771[0]
2.7.1.158,rxn30857,(1) cpd24351[0] + (1) cpd24563[0] <=> (1) cpd12494[0] + (1) cpd26919[0]
2.1.1.131,rxn03513,(1) cpd00017[0] + (1) cpd03833[0] <=> (1) cpd00019[0] + (1) cpd03834[0]
5.4.1.2,rxn03512,(1) cpd03835[0] <=> (1) cpd03832[0]
5.1.3.20,rxn03511,(1) cpd03830[0] <=> (1) cpd03831[0]
4.2.1.98,rxn03510,(1) cpd03825[0] <=> (1) cpd00001[0] + (1) cpd03827[0]
1.1.2.8,rxn03517,(1) cpd00097[0] + (1) cpd00363[0] <=> (1) cpd00071[0] + (1) cpd00986[0]
2.1.3.3,rxn34572,(1) cpd00146[0] + (1) cpd19016[0] <=> (1) cpd00009[0] + (1) cpd00274[0]
2.1.3.3,rxn03515,(2) cpd00005[0] + (1) cpd00022[0] + (1) cpd00070[0] <=> (2) cpd00006[0] + (2) cpd00010[0] + (1) cpd00011[0] + (1) cpd00487[0]
2.1.1.133,rxn03514,(1) cpd00017[0] + (1) cpd03834[0] <=> (1) cpd00019[0] + (1) cpd03839[0]
1.7.5.2,rxn22435,(2) cpd00418[0] + (1) cpd27500[0] <=> (1) cpd00001[0] + (1) cpd00659[0] + (1) cpd27501[0]
1.3.5.2,rxn36698,(1) cpd00282[0] + (1) cpd01351[0] <=> (1) cpd00247[0] + (1) cpd25914[0]
1.3.5.2,rxn36699,(1) cpd00282[0] + (1) cpd08232[0] <=> (1) cpd00247[0] + (1) cpd25915[0]
3.1.3.44,rxn06356,(1) cpd00001[0] + (1) cpd11832[0] <=> (1) cpd00009[0] + (1) cpd11816[0]
2.7.11.15,rxn06357,(1) cpd00002[0] + (1) cpd11817[0] <=> (1) cpd00008[0] + (1) cpd12474[0]
2.7.11.27,rxn06355,(1) cpd00002[0] + (1) cpd11816[0] <=> (1) cpd00008[0] + (1) cpd11832[0]
2.7.11.27,rxn06352,(1) cpd00827[0] + (1) cpd11609[0] <=> (1) cpd01228[0] + (1) cpd11610[0]
2.4.2.35,rxn06353,(1) cpd00163[0] + (1) cpd14487[0] <=> (1) cpd00014[0] + (1) cpd02517[0]
2.4.2.35,rxn06350,(1) cpd00820[0] + (1) cpd11609[0] <=> (1) cpd03853[0] + (1) cpd11610[0]
1.14.15.4|1.14.15.5,rxn06351,(1) cpd00007[0] + (1) cpd01450[0] + (1) cpd11723[0] <=> (1) cpd00001[0] + (1) cpd00827[0] + (1) cpd11724[0]
1.14.13.90,rxn38445,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd03637[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd05486[0]
1.5.99.8,rxn06358,(1) cpd00851[0] + (1) cpd11609[0] <=> (1) cpd02625[0] + (1) cpd11610[0]
1.14.12.9,rxn06359,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd01972[0] <=> (1) cpd00003[0] + (1) cpd00099[0] + (1) cpd00854[0]
2.7.1.107,rxn36694,(1) cpd00002[0] + (1) cpd26605[0] <=> (1) cpd00008[0] + (1) cpd26147[0]
1.14.13.90,rxn38444,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03637[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd05486[0]
1.14.13.72,rxn26950,(1) cpd00007[0] + (1) cpd24506[0] + (1) cpd27640[0] <=> (1) cpd00001[0] + (1) cpd24533[0] + (1) cpd27638[0]
2.7.1.107,rxn36695,(1) cpd00002[0] + (1) cpd26605[0] <=> (1) cpd00008[0] + (1) cpd26147[0]
1.14.13.90,rxn38443,(1) cpd00007[0] + (1) cpd03637[0] + (1) cpd27640[0] <=> (1) cpd00001[0] + (1) cpd05486[0] + (1) cpd27638[0]
1.14.13.72,rxn26951,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd24506[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24533[0]
1.3.5.2,rxn36696,(1) cpd00282[0] + (1) cpd01401[0] <=> (1) cpd00247[0] + (1) cpd12844[0]
3.1.2.6,rxn38442,(1) cpd00001[0] + (1) cpd21914[0] <=> (1) cpd00042[0] + (1) cpd21876[0]
3.1.2.6,rxn21203,(1) cpd00003[0] + (1) cpd23117[0] <=> (1) cpd00004[0] + (1) cpd23120[0]
1.3.5.2,rxn36697,(1) cpd00282[0] + (1) cpd15352[0] <=> (1) cpd00247[0] + (1) cpd15353[0]
4.2.1.96,rxn38441,(1) cpd24598[0] <=> (1) cpd00001[0] + (1) cpd22433[0]
4.2.1.96,rxn21202,(1) cpd00003[0] + (1) cpd23116[0] <=> (1) cpd00004[0] + (1) cpd23121[0]
2.3.1.20,rxn36690,(1) cpd00120[0] + (1) cpd23712[0] <=> (1) cpd00010[0] + (1) cpd09684[0]
3.1.2.14,rxn38440,(1) cpd00001[0] + (1) cpd11628[0] <=> (1) cpd11493[0] + (1) cpd27058[0]
2.3.1.20,rxn36691,(1) cpd00134[0] + (1) cpd26605[0] <=> (1) cpd00010[0] + (1) cpd26606[0]
2.3.1.20,rxn34399,(1) cpd00086[0] <=> (1) cpd00086[1]
2.3.1.20,rxn34398,(1) cpd00134[0] <=> (1) cpd00134[1]
2.3.1.20,rxn36692,(1) cpd00120[0] + (1) cpd23712[0] <=> (1) cpd00010[0] + (1) cpd09684[0]
2.3.1.20,rxn34393,(1) cpd00971[0] <=> (1) cpd00971[1]
2.3.1.20,rxn34392,(1) cpd00971[0] <=> (1) cpd00971[1]
3.6.3.7,rxn34391,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00971[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00971[1]
3.6.3.7,rxn34390,(1) cpd00347[0] <=> (1) cpd00347[1]
3.6.3.7,rxn34397,(1) cpd00009[1] + (1) cpd00971[1] <=> (1) cpd00009[0] + (1) cpd00971[0]
3.6.3.7,rxn34396,(1) cpd00028[1] <=> (1) cpd00028[0]
3.6.3.7,rxn34395,(1) cpd00044[1] + (1) cpd00045[0] <=> (1) cpd00044[0] + (1) cpd00045[1]
3.6.3.7,rxn34394,(1) cpd19013[0] <=> (1) cpd19013[1]
3.6.3.7,rxn24965,(1) cpd02873[0] <=> (1) cpd00001[0] + (1) cpd25383[0]
3.6.3.7,rxn24964,(1) cpd02873[0] <=> (1) cpd00001[0] + (1) cpd25383[0]
1.14.18.2,rxn35620,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00112[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd02319[0]
1.14.13.84,rxn35621,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd07586[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00489[0]
1.14.13.87,rxn35622,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd06654[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd01119[0]
1.14.13.91,rxn35623,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd08446[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd06134[0]
1.14.13.91,rxn35624,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08446[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd06134[0]
1.14.13.91,rxn35625,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd08446[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd06134[0]
1.14.13.92,rxn35626,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd11192[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd11193[0]
1.14.13.94,rxn35627,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd02475[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd11195[0]
1.14.13.96,rxn35628,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd03235[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd03237[0]
1.14.21.6,rxn35629,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00877[0] <=> (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd00857[0]
1.14.13.90,rxn38448,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd05486[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd05521[0]
1.14.13.90,rxn21209,(1) cpd00042[0] + (1) cpd23115[0] <=> (1) cpd00111[0] + (1) cpd23122[0]
1.14.13.90,rxn21208,(1) cpd00042[0] + (1) cpd23121[0] <=> (1) cpd01063[0] + (1) cpd23115[0]
1.14.13.90,rxn10610,(1) cpd00003[0] + (1) cpd15908[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd15900[0]
1.14.13.90,rxn10611,(1) cpd00003[0] + (1) cpd15909[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd15808[0]
1.14.13.90,rxn10612,(1) cpd00003[0] + (1) cpd15888[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd15901[0]
2.1.1.-,rxn10613,(1) cpd00441[0] + (1) cpd02246[0] <=> (1) cpd00425[0] + (1) cpd02438[0]
2.1.1.-,rxn10614,(1) cpd00441[1] <=> (1) cpd00441[0]
2.1.1.-,rxn10615,(1) cpd00268[0] + (1) cpd11640[0] <=> (1) cpd00081[0] + (1) cpd00239[0]
2.1.1.-,rxn10616,(1) cpd15910[1] <=> (1) cpd15910[0]
2.1.1.-,rxn10617,(1) cpd15911[1] <=> (1) cpd15911[0]
2.1.1.-,rxn10618,(1) cpd00010[0] + (1) cpd00123[0] + (2) cpd15876[0] <=> (1) cpd00011[0] + (1) cpd00481[0] + (2) cpd15877[0]
2.1.1.-,rxn10619,(1) cpd00106[0] + (1) cpd15994[0] <=> (1) cpd00036[0] + (1) cpd15995[0]
1.14.13.-,rxn24969,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08685[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03627[0]
1.14.13.-,rxn24968,(1) cpd25384[0] <=> (1) cpd00001[0] + (1) cpd08685[0]
1.14.13.-,rxn31817,(1) cpd00424[0] <=> (1) cpd00424[1]
2.7.7.1|2.7.7.18,rxn31816,(1) cpd00002[0] + (1) cpd00355[0] <=> (1) cpd00003[0] + (1) cpd00012[0]
2.7.7.1|2.7.7.18,rxn31815,(1) cpd00002[0] + (1) cpd00355[0] <=> (1) cpd00003[0] + (1) cpd00012[0]
1.6.5.4,rxn31814,(1) cpd00005[0] + (2) cpd00766[0] <=> (1) cpd00006[0] + (2) cpd00059[0]
1.14.99.-,rxn31813,(1) cpd25028[0] <=> (1) cpd25030[0]
1.2.1.3,rxn31812,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01504[0] <=> (1) cpd00005[0] + (1) cpd00085[0]
1.2.1.3,rxn31811,(2) cpd00071[0] <=> (1) cpd00361[0]
1.2.1.3,rxn31810,(1) cpd00147[0] <=> (1) cpd00147[1]
1.2.1.3,rxn31819,(1) cpd27274[0] <=> (1) cpd27274[1]
1.2.1.3,rxn31818,(1) cpd00820[0] <=> (1) cpd00820[1]
2.4.1.272,rxn16599,(1) cpd00043[0] + (1) cpd21009[0] <=> (1) cpd00014[0] + (1) cpd21106[0]
2.7.7.78,rxn16598,(1) cpd00009[0] + (1) cpd00315[0] <=> (1) cpd00031[0] + (1) cpd00089[0]
3.1.1.19,rxn27435,(1) cpd00001[0] + (1) cpd02145[0] <=> (1) cpd27109[0]
3.1.1.19,rxn01829,(1) cpd00001[0] + (1) cpd03201[0] <=> (1) cpd00427[0]
4.2.1.25,rxn01828,(1) cpd00427[0] <=> (1) cpd00001[0] + (1) cpd00520[0]
1.13.11.5,rxn01825,(1) cpd00007[0] + (1) cpd00426[0] <=> (1) cpd00763[0]
4.1.1.-,rxn01824,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00426[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00011[0] + (1) cpd03315[0]
1.13.11.27,rxn01827,(1) cpd00007[0] + (1) cpd00868[0] <=> (1) cpd00011[0] + (1) cpd00426[0]
1.13.12.-,rxn01826,(1) cpd00007[0] + (1) cpd00426[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd03315[0]
1.14.13.63,rxn01821,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd03320[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00426[0]
1.14.13.18,rxn01820,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00489[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00426[0]
1.14.13.63,rxn01823,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03320[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00426[0]
1.14.13.18,rxn01822,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00489[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00426[0]
1.4.1.21,rxn05119,(1) cpd00003[0] + (1) cpd00041[0] <=> (1) cpd00004[0] + (1) cpd03470[0]
2.6.1.82,rxn05118,(1) cpd00434[0] <=> (1) cpd00001[0] + (1) cpd11311[0]
5.4.99.18,rxn05115,(1) cpd11310[0] <=> (1) cpd02893[0]
6.3.4.18,rxn05114,(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd02140[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd11310[0]
1.4.1.21,rxn05117,(1) cpd00006[0] + (1) cpd00041[0] <=> (1) cpd00005[0] + (1) cpd03470[0]
1.4.1.21,rxn05116,(1) cpd04539[0] <=> (1) cpd00011[0] + (1) cpd08449[0]
1.4.1.21,rxn05111,(1) cpd00025[0] + (1) cpd02869[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd11309[0]
1.4.3.3,rxn05110,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00679[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd02869[0]
1.14.13.137,rxn05113,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00359[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd09084[0]
3.5.1.93,rxn05112,(1) cpd00001[0] + (1) cpd11309[0] <=> (1) cpd00379[0] + (1) cpd04878[0]
2.3.1.1,rxn00192,(1) cpd00022[0] + (1) cpd00023[0] <=> (1) cpd00010[0] + (1) cpd00477[0]
5.1.1.3,rxn00193,(1) cpd00023[0] <=> (1) cpd00186[0]
6.3.5.1,rxn00190,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00053[0] + (1) cpd00638[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00023[0]
2.6.1.2,rxn00191,(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]
1.2.1.26|1.2.1.3,rxn00196,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00340[0] <=> (1) cpd00005[0] + (1) cpd00024[0]
1.2.1.52,rxn00197,(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00024[0] <=> (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd00078[0]
