id,smiles
cpd00283,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd00284,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00285,[NH3+]CCOP(=O)([O-])[O-]
cpd00286,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])[O-]
cpd00287,CC(C=O)C(=O)[O-]
cpd00288,[NH3+][C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
cpd00289,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd00290,O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
cpd00291,[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-]
cpd00292,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-]
cpd00293,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
cpd00294,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1
cpd00295,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]1
cpd00296,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]1
cpd00297,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]c1=O
cpd00298,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
cpd00299,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]1
cpd00300,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
cpd00301,OC1CCC2C(CCC3C4CCCC4CCC23)C1
cpd00302,C/C(=C\CNc1ncnc2[nH]cnc12)CO
cpd00303,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC)C(C)C
cpd00304,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
cpd00305,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
cpd00306,OC[C@H](O)[C@@H](O)[C@H](O)CO
cpd00307,Nc1cc[nH]c(=O)n1
cpd00308,O=C([O-])CC(=O)[O-]
cpd00309,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
cpd00310,[NH3+]CCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]
cpd00311,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd00312,[NH3+]CCc1c[nH]cn1
cpd00313,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12
cpd00314,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00315,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd00316,c1cncnc1
cpd00317,[NH3+]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3+])C[C@@H]([NH3+])[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]2O)[C@H]([NH3+])C[C@@H]1O
cpd00318,[NH3+]CCc1c[nH]c2ccccc12
cpd00319,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
cpd00320,[NH3+][C@H](CC(=O)[O-])C(=O)[O-]
cpd00321,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])ccc1O
cpd00322,CC[C@H](C)[C@H]([NH3+])C(=O)[O-]
cpd00323,O=C([O-])[C@@H]1CCCC[NH2+]1
cpd00324,CS
cpd00325,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd00326,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])cc(OC)c1O
cpd00327,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00328,C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(N)=[NH2+])[C@H](O)[C@@H](NC(N)=[NH2+])[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
cpd00329,O=C1CCCCC1
cpd00330,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
cpd00331,O=C([O-])/C=C(/CC(=O)[O-])C(=O)[O-]
cpd00332,C[C@@](O)(CCO)CC(=O)[O-]
cpd00333,O=C([O-])/C=C/c1ccccc1
cpd00334,C[C@H](O)C=O
cpd00335,O=C1OC([C@@H](O)CO)C(=O)C1=O
cpd00336,CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)[O-]
cpd00337,O=C1CCNC(=O)N1
cpd00338,[NH3+]CC(=O)CCC(=O)[O-]
cpd00339,[NH3+]CCCCC(=O)[O-]
cpd00340,O=CCCC(=O)C(=O)[O-]
cpd00341,NC(=O)NCCCC[NH3+]
cpd00342,CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-]
cpd00343,NC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]
cpd00344,[NH2+]=CN[C@@H](CCC(=O)[O-])C(=O)[O-]
cpd00345,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1
cpd00346,[NH3+][C@@H](CC=O)C(=O)[O-]
cpd00347,Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)C[C@H]1CN2
cpd00348,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd00349,O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00350,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd00351,[NH3+][C@@H](CCCC[NH2+][C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
cpd00352,O=C([O-])[C@@H]1CCCC=N1
cpd00353,O=C([O-])C[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-]
cpd00354,*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O
cpd00355,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
cpd00356,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1
cpd00357,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]c1=O
cpd00358,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]1
cpd00359,c1ccc2[nH]ccc2c1
cpd00360,c1ncc2[nH]cnc2n1
cpd00361,CC(=O)[C@H](C)O
cpd00362,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
cpd00363,CCO
cpd00364,O=C1C=CC(=O)C=C1
cpd00365,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
cpd00366,OC[C@H](O)[C@H](O)[C@H](O)CO
cpd00367,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
cpd00368,O=C[C@@H](O)[C@@H](O)[C@H](O)CO
cpd00369,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
cpd00370,[O-]C1=CO[C@@H](CO)[C@H](O)[C@H]1O
cpd00371,CCC=O
cpd00372,c1cn[nH]c1
cpd00373,COc1cc(/C=C/C(=O)[O-])cc(OC)c1O
cpd00374,[NH3+]CCc1ccc(O)cc1
cpd00375,*C(=O)Nc1ccccc1
cpd00376,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O
cpd00378,NC=O
cpd00379,O=C([O-])CCCC(=O)[O-]
cpd00380,C=C(CC(=O)[O-])C(=O)[O-]
cpd00381,[NH3+][C@@H](CSSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00382,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
cpd00383,O=C([O-])C1=C[C@@H](O)[C@@H](O)[C@H](O)C1
cpd00384,C[NH2+][C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(C[NH3+])=CC[C@H]3[NH3+])[C@@H]([NH3+])C[C@H]2[NH3+])OC[C@]1(C)O
cpd00385,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c([O-])cc(C)cc1O
cpd00386,O=C([O-])C[C@@H](O)C(=O)[O-]
cpd00387,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
cpd00388,NC(=O)NC(NC(N)=O)C(=O)[O-]
cpd00389,C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])C(CCC(=O)[O-])=C2C)NC1=O
cpd00390,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1
cpd00391,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)CO
cpd00392,OC[C@H](O)[C@H](O)CO
cpd00393,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[nH]1
cpd00395,[NH3+][C@@H](CS(=O)(=O)[O-])C(=O)[O-]
cpd00396,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O
cpd00397,O=C(CO)[C@@H](O)[C@@H](O)CO
cpd00398,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
cpd00399,CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00400,C=CC(=O)[O-]
cpd00401,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
cpd00402,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1
cpd00403,O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00404,[NH3+]CCC[C@@H]([NH3+])C(=O)[O-]
cpd00405,CCCCCCCCCCCCCCCC=O
cpd00406,[NH3+]CCS(=O)[O-]
cpd00407,C=C(C)[C@@H]1CC=C(C)CC1
cpd00408,CC(C)(CO)[C@@H](O)C(=O)[O-]
cpd00409,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O
cpd00410,*NC(=O)[C@H](CSC(C)C1=C(C)C2=N/C1=C\c1c(C)c(CCC(=O)[O-])c3n1[Fe]n1/c(c(C)c(C(C)SC[C@H](NC(*)=O)C(=O)N*)/c1=C/2)=C\C1=N/C(=C\3)C(CCC(=O)[O-])=C1C)NC(*)=O
cpd00411,[NH3+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
cpd00412,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
cpd00413,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)[O-]
cpd00414,CC[NH2+][C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1OC(C)C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)[O-])C(N)=O
cpd00415,Oc1ccc(O)cc1
cpd00416,C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C(=O)[O-]
cpd00417,OC[C@H](O)C(O)[C@@H](O)CO
cpd00418,[N]=O
cpd00419,Cc1ncc(CO)c(C[NH3+])c1O
cpd00420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
cpd00421,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])O
cpd00422,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1
cpd00423,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd00424,[NH3+][C@H](CSCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00425,C[NH2+]C
cpd00426,O=C([O-])Cc1cc(O)ccc1O
cpd00427,O=C([O-])[C@H](O)[C@@H](O)[C@@H](O)CO
cpd00428,CC(=O)C=O
cpd00429,[NH3+]C[C@H](O)c1ccc(O)c(O)c1
cpd00430,CC(=O)Oc1ccccc1
cpd00431,*C(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC
cpd00432,O=C([O-])[C@@H](O)[C@@H](O)C(=O)[O-]
cpd00433,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O
cpd00434,[NH3+]CCCC=O
cpd00435,OCc1ccccc1
cpd00436,O=C1CCCC1
cpd00437,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO
cpd00438,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
cpd00439,N#C[C@H](O)c1ccccc1
cpd00440,CC(C)C[C@@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
cpd00441,C[NH+](C)C
cpd00442,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])C(=O)[O-]
cpd00443,Nc1ccc(C(=O)[O-])cc1
cpd00444,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)n1
cpd00445,[NH3+]C1CCCCC1
cpd00446,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O
cpd00447,C[N+](C)(C)CC=O
cpd00448,O=C[C@H](O)CO
cpd00449,NC(=O)CCCC[C@@H](S)CCS
cpd00450,CSC
cpd00451,NC(=[NH2+])NCC(=O)[O-]
cpd00452,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1
cpd00453,CC(O)CO
cpd00454,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-]
cpd00455,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O
cpd00456,O=C([O-])c1cccc(O)c1
cpd00457,C[N+](C)(C)CCOP(=O)([O-])[O-]
cpd00458,COc1cc(/C=C/CO)ccc1O
cpd00459,*C(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO
cpd00460,O=CCS(=O)(=O)[O-]
cpd00461,C=C/C=C(/O)C(=O)[O-]
cpd00463,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
cpd00464,O=CCc1ccccc1
cpd00465,NC(=O)N[C@@H](O)C(=O)[O-]
cpd00466,c1cnc2c(c1)ccc1cccnc12
cpd00467,[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
cpd00468,*[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1
cpd00469,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O
cpd00470,CC(=O)NCCC[NH2+]CCCC[NH3+]
cpd00471,O=c1c(OS(=O)(=O)[O-])c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12
cpd00472,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
cpd00473,O=C([O-])[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
cpd00474,CC12CCCC1C1CCC3=CC(=O)CCC3(C)C1CC2
cpd00475,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
cpd00477,CC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
cpd00478,Cc1ncc(COP(=O)([O-])[O-])c(CO)c1O
cpd00479,O=C([O-])c1cc(O)ccc1O
cpd00480,O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00481,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00482,O=C([O-])[C@@H](CO)OP(=O)([O-])[O-]
cpd00483,Nc1c(O)cccc1C(=O)[O-]
cpd00484,O=Cc1ccc(O)cc1
cpd00485,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
cpd00486,O=CCc1c[nH]c2ccccc12
cpd00487,*CCC(=O)[O-]
cpd00488,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-]
cpd00489,O=C([O-])Cc1ccc(O)cc1
cpd00490,[NH3+][C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)[O-]
cpd00491,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd00492,CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
cpd00493,Cc1ncc(COP(=O)([O-])[O-])c(C[NH3+])c1O
cpd00494,N#CC(O)c1ccc(O)cc1
cpd00495,C=C(C[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00496,O=C1O[C@H](CO)[C@@H](O)[C@@H]1O
cpd00497,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1
cpd00498,CC[C@](O)(C(C)=O)C(=O)[O-]
cpd00499,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O
cpd00501,O=P([O-])([O-])O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd00502,N=CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1
cpd00503,O=P([O-])([O-])OC[C@H]1O[C@@](CO)(OP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
cpd00504,[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00506,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[O-])C(=O)[O-]
cpd00507,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO
cpd00508,CC[C@H](C)C(=O)C(=O)[O-]
cpd00509,O=P([O-])([O-])O[C@@H]1C[C@H](O)[C@@H](CO)O1
cpd00510,O=P([O-])([O-])OC[C@H]1OC(O)C[C@@H]1O
cpd00511,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
cpd00512,*[C@H]1C[C@H](OP(=O)([O-])[O-])[C@@H](CO)O1
cpd00513,*[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1
cpd00514,*[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O1
cpd00515,O=C([O-])C(=O)C[C@H](O)[C@@H](O)C(=O)[O-]
cpd00516,[NH3+][C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00517,*C(=O)OC[C@@H](O)COP(=O)([O-])[O-]
cpd00518,O=C/C=C/C=C(\O)C(=O)[O-]
cpd00519,C[C@@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00520,O=C([O-])C(=O)C[C@H](O)CO
cpd00521,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd00522,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd00523,O=P([O-])([O-])OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd00524,O=C1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
cpd00525,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]
cpd00526,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
cpd00527,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-]
cpd00528,N#N
cpd00530,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1
cpd00531,[Hg+2]
cpd00532,[O][O-]
cpd00533,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1
cpd00534,[I-]
cpd00536,CCCCCCCC/C=C\CCCCCCCC(=O)[O-]
cpd00537,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd00538,Nc1nc2nccnc2c(=O)[nH]1
cpd00540,C[N+](C)(C)CC(=O)[O-]
cpd00541,O=C([O-])CCCCC1CCSS1
cpd00542,*C#N
cpd00543,Cc1cc(O)cc(O)c1
cpd00544,C[NH+]1[C@H]2CC[C@@H]1C[C@H](O)C2
cpd00545,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-]
cpd00546,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
cpd00547,[NH3+]C(CS)C(=O)[O-]
cpd00548,OCC1OC(O)C(O)C(O)C1O
cpd00549,[NH3+]CCCC[C@@H]([NH3+])C(=O)[O-]
cpd00550,[NH3+][C@H](CO)C(=O)[O-]
cpd00551,CC(=O)C(C)=O
cpd00552,[F-]
cpd00553,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
cpd00554,C[NH+]1CCC[C@H]1c1cccnc1
